customer_id,tenure,Tenure_group,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn,Churn_Value,Audit_Difference
15818,7,0-1 Year,93.34,653.38,One year,Credit,Fiber,No,Yes,1,No,0,$0.00
15819,7,0-1 Year,117.54,822.78,One year,Debit,Fiber,No,No,2,No,0,$0.00
15820,47,2-4 Years,74.75,3513.25,One year,Credit,Fiber,Yes,Yes,0,Yes,1,$0.00
15821,8,0-1 Year,89.90,719.20,Month-to-month,Credit,Fiber,No,Yes,4,Yes,1,$0.00
15822,1,0-1 Year,22.01,22.01,Two year,Credit,DSL,No,Yes,3,No,0,$0.00
15823,3,0-1 Year,71.97,215.91,Month-to-month,Debit,DSL,Yes,Yes,1,Yes,1,$0.00
15824,53,4+ Years,45.58,2415.74,Month-to-month,Debit,Fiber,Yes,No,0,No,0,$0.00
15825,38,2-4 Years,33.12,1258.56,Month-to-month,Debit,Fiber,No,No,4,Yes,1,$0.00
15826,51,4+ Years,90.86,4633.86,One year,Credit,Fiber,Yes,No,2,No,0,$0.00
15827,15,1-2 Years,23.91,358.65,One year,Cash,Fiber,Yes,No,3,No,0,$0.00
15828,67,4+ Years,110.49,7402.83,Two year,Debit,Fiber,No,No,1,Yes,1,$0.00
15829,64,4+ Years,71.78,4593.92,Month-to-month,Credit,Fiber,No,No,2,No,0,$0.00
15830,68,4+ Years,84.82,5767.76,Month-to-month,Cash,DSL,No,No,0,No,0,$0.00
15831,5,0-1 Year,45.34,226.70,Month-to-month,UPI,DSL,No,No,1,Yes,1,$0.00
15832,10,0-1 Year,38.22,382.20,One year,Credit,DSL,No,Yes,3,No,0,$0.00
15833,8,0-1 Year,44.38,355.04,Month-to-month,UPI,Not_Specified,No,Yes,4,Yes,1,$0.00
15834,12,0-1 Year,43.23,518.76,Two year,UPI,DSL,No,No,4,No,0,$0.00
15835,64,4+ Years,106.45,6812.80,Two year,Debit,DSL,No,No,2,No,0,$0.00
15836,59,4+ Years,98.73,5825.07,Month-to-month,Credit,Fiber,No,Yes,0,Yes,1,$0.00
15837,67,4+ Years,105.27,7053.09,One year,Debit,Fiber,No,No,0,No,0,$0.00
15838,50,4+ Years,93.49,4674.50,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
15839,23,1-2 Years,84.36,1940.28,Month-to-month,Debit,DSL,No,No,3,Yes,1,$0.00
15840,40,2-4 Years,72.79,2911.60,Month-to-month,UPI,Not_Specified,No,Yes,1,Yes,1,$0.00
15841,18,1-2 Years,46.55,837.90,One year,UPI,Fiber,No,Yes,1,No,0,$0.00
15842,21,1-2 Years,90.54,1901.34,Month-to-month,Credit,Fiber,No,No,4,Yes,1,$0.00
15843,1,0-1 Year,33.66,33.66,Month-to-month,Cash,DSL,Yes,Yes,1,No,0,$0.00
15844,38,2-4 Years,71.11,2702.18,Two year,UPI,Fiber,Yes,Yes,2,Yes,1,$0.00
15845,41,2-4 Years,39.53,1620.73,Month-to-month,Credit,Not_Specified,Yes,Yes,4,No,0,$0.00
15846,42,2-4 Years,70.48,2960.16,Two year,Credit,Not_Specified,No,Yes,3,No,0,$0.00
15847,9,0-1 Year,49.39,444.51,One year,Debit,Fiber,No,Yes,1,No,0,$0.00
15848,23,1-2 Years,25.35,583.05,Month-to-month,UPI,DSL,Yes,Yes,2,Yes,1,$0.00
15849,11,0-1 Year,70.37,774.07,Month-to-month,Debit,DSL,No,No,1,No,0,$0.00
15850,71,4+ Years,38.18,2710.78,Month-to-month,UPI,DSL,No,Yes,4,Yes,1,$0.00
15851,31,2-4 Years,36.12,1119.72,Two year,UPI,Not_Specified,No,No,1,No,0,$0.00
15852,26,2-4 Years,58.44,1519.44,Month-to-month,Cash,Fiber,Yes,Yes,1,No,0,$0.00
15853,30,2-4 Years,56.18,1685.40,One year,Debit,DSL,No,Yes,3,No,0,$0.00
15854,34,2-4 Years,106.70,3627.80,One year,Credit,DSL,Yes,Yes,1,No,0,$0.00
15855,46,2-4 Years,76.46,3517.16,Month-to-month,Debit,DSL,Yes,No,1,No,0,$0.00
15856,69,4+ Years,105.46,7276.74,One year,Cash,Fiber,Yes,Yes,1,No,0,$0.00
15857,5,0-1 Year,34.68,173.40,Month-to-month,UPI,DSL,No,Yes,0,Yes,1,$0.00
15858,61,4+ Years,55.73,3399.53,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
15859,38,2-4 Years,75.53,2870.14,Month-to-month,Debit,Fiber,Yes,Yes,1,No,0,$0.00
15860,28,2-4 Years,35.31,988.68,Two year,Cash,Fiber,Yes,Yes,2,No,0,$0.00
15861,26,2-4 Years,32.81,853.06,Two year,UPI,Fiber,No,No,3,No,0,$0.00
15862,61,4+ Years,86.14,5254.54,Month-to-month,UPI,DSL,Yes,Yes,0,No,0,$0.00
15863,23,1-2 Years,85.38,1963.74,One year,Credit,DSL,No,No,3,Yes,1,$0.00
15864,46,2-4 Years,43.42,1997.32,One year,UPI,Fiber,No,No,1,No,0,$0.00
15865,30,2-4 Years,42.71,1281.30,Month-to-month,UPI,Fiber,No,Yes,1,Yes,1,$0.00
15866,67,4+ Years,94.54,6334.18,One year,UPI,Not_Specified,No,No,1,No,0,$0.00
15867,33,2-4 Years,31.70,1046.10,Month-to-month,UPI,Fiber,No,Yes,3,No,0,$0.00
15868,3,0-1 Year,112.33,336.99,Month-to-month,UPI,DSL,No,No,2,Yes,1,$0.00
15869,69,4+ Years,114.37,7891.53,Two year,Credit,Fiber,No,No,5,Yes,1,$0.00
15870,42,2-4 Years,107.10,4498.20,Month-to-month,UPI,DSL,Yes,Yes,1,No,0,$0.00
15871,62,4+ Years,41.07,2546.34,Month-to-month,Debit,DSL,Yes,Yes,2,No,0,$0.00
15872,58,4+ Years,21.68,1257.44,Month-to-month,Debit,Not_Specified,No,No,0,No,0,$0.00
15873,57,4+ Years,113.67,6479.19,Month-to-month,UPI,Fiber,No,Yes,1,Yes,1,$0.00
15874,1,0-1 Year,54.40,54.40,One year,Debit,DSL,No,No,4,Yes,1,$0.00
15875,60,4+ Years,51.04,3062.40,Two year,Credit,Fiber,Yes,Yes,3,Yes,1,$0.00
15876,69,4+ Years,46.17,3185.73,Month-to-month,Debit,DSL,Yes,Yes,0,No,0,$0.00
15877,59,4+ Years,44.45,2622.55,Month-to-month,Credit,Fiber,No,No,3,Yes,1,$0.00
15878,46,2-4 Years,93.46,4299.16,One year,Credit,DSL,Yes,No,0,Yes,1,$0.00
15879,34,2-4 Years,110.79,3766.86,Two year,Cash,Fiber,Yes,No,0,No,0,$0.00
15880,25,2-4 Years,98.61,2465.25,Month-to-month,Debit,Fiber,No,Yes,1,Yes,1,$0.00
15881,42,2-4 Years,87.41,3671.22,One year,Debit,DSL,Yes,No,0,No,0,$0.00
15882,29,2-4 Years,48.78,1414.62,Month-to-month,UPI,Not_Specified,No,No,1,No,0,$0.00
15883,25,2-4 Years,74.70,1867.50,Two year,UPI,Fiber,No,No,1,No,0,$0.00
15884,54,4+ Years,43.70,2359.80,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
15885,67,4+ Years,31.15,2087.05,Two year,UPI,Fiber,No,Yes,3,No,0,$0.00
15886,15,1-2 Years,32.03,480.45,Month-to-month,Debit,Fiber,No,Yes,2,No,0,$0.00
15887,4,0-1 Year,80.38,321.52,Month-to-month,Credit,DSL,No,Yes,3,Yes,1,$0.00
15888,38,2-4 Years,23.85,906.30,Month-to-month,Cash,DSL,Yes,Yes,4,No,0,$0.00
15889,20,1-2 Years,117.33,2346.60,One year,Credit,Fiber,Yes,Yes,2,No,0,$0.00
15890,23,1-2 Years,119.55,2749.65,Month-to-month,UPI,DSL,Yes,No,0,No,0,$0.00
15891,37,2-4 Years,34.94,1292.78,Month-to-month,Credit,DSL,Yes,No,2,Yes,1,$0.00
15892,62,4+ Years,62.73,3889.26,Two year,Cash,Fiber,No,No,3,No,0,$0.00
15893,8,0-1 Year,96.81,774.48,Two year,Debit,Fiber,No,Yes,1,Yes,1,$0.00
15894,37,2-4 Years,115.51,4273.87,One year,Debit,Fiber,No,No,1,No,0,$0.00
15895,45,2-4 Years,109.13,4910.85,Two year,Cash,Fiber,Yes,No,1,No,0,$0.00
15896,33,2-4 Years,45.48,1500.84,Month-to-month,Credit,Fiber,No,Yes,0,No,0,$0.00
15897,7,0-1 Year,28.52,199.64,One year,Cash,Fiber,No,Yes,2,No,0,$0.00
15898,22,1-2 Years,48.87,1075.14,Two year,Debit,Fiber,No,Yes,0,No,0,$0.00
15899,5,0-1 Year,63.72,318.60,Month-to-month,Credit,Fiber,Yes,Yes,3,No,0,$0.00
15900,15,1-2 Years,55.99,839.85,One year,UPI,Fiber,No,Yes,0,No,0,$0.00
15901,21,1-2 Years,97.39,2045.19,Month-to-month,Debit,Fiber,No,No,1,Yes,1,$0.00
15902,17,1-2 Years,45.78,778.26,Two year,Cash,DSL,No,No,2,No,0,$0.00
15903,56,4+ Years,105.86,5928.16,Month-to-month,Debit,DSL,No,No,3,No,0,$0.00
15904,50,4+ Years,42.56,2128.00,Month-to-month,UPI,Not_Specified,Yes,No,2,No,0,$0.00
15905,7,0-1 Year,56.14,392.98,One year,Credit,DSL,No,Yes,3,No,0,$0.00
15906,50,4+ Years,64.78,3239.00,Month-to-month,Cash,Fiber,Yes,No,2,No,0,$0.00
15907,60,4+ Years,49.12,2947.20,Two year,Debit,DSL,No,No,1,No,0,$0.00
15908,7,0-1 Year,96.64,676.48,Two year,Debit,DSL,No,No,2,No,0,$0.00
15909,40,2-4 Years,60.95,2438.00,Month-to-month,Cash,Not_Specified,No,No,3,Yes,1,$0.00
15910,45,2-4 Years,108.70,4891.50,Month-to-month,Credit,Fiber,No,Yes,1,Yes,1,$0.00
15911,59,4+ Years,116.36,6865.24,Month-to-month,UPI,Fiber,Yes,No,0,No,0,$0.00
15912,55,4+ Years,105.98,5828.90,Month-to-month,Cash,Fiber,No,Yes,0,Yes,1,$0.00
15913,64,4+ Years,72.26,4624.64,Month-to-month,Debit,Fiber,Yes,Yes,1,No,0,$0.00
15914,65,4+ Years,70.98,4613.70,One year,UPI,Fiber,No,Yes,5,No,0,$0.00
15915,54,4+ Years,41.59,2245.86,Month-to-month,Credit,Not_Specified,No,No,3,Yes,1,$0.00
15916,40,2-4 Years,79.23,3169.20,Month-to-month,Cash,Not_Specified,No,Yes,1,No,0,$0.00
15917,53,4+ Years,115.27,6109.31,Month-to-month,Credit,DSL,No,No,1,Yes,1,$0.00
15918,44,2-4 Years,28.06,1234.64,Month-to-month,UPI,Fiber,No,No,0,Yes,1,$0.00
15919,63,4+ Years,95.25,6000.75,Month-to-month,Credit,Fiber,No,No,2,Yes,1,$0.00
15920,2,0-1 Year,106.95,213.90,Two year,UPI,DSL,No,No,1,Yes,1,$0.00
15921,21,1-2 Years,118.67,2492.07,Month-to-month,Debit,Fiber,No,No,1,Yes,1,$0.00
15922,50,4+ Years,53.48,2674.00,One year,UPI,Fiber,Yes,Yes,2,No,0,$0.00
15923,52,4+ Years,55.56,2889.12,Two year,Cash,Fiber,No,No,2,No,0,$0.00
15924,9,0-1 Year,42.98,386.82,Two year,UPI,DSL,No,Yes,2,Yes,1,$0.00
15925,20,1-2 Years,98.91,1978.20,Month-to-month,UPI,Fiber,Yes,Yes,0,No,0,$0.00
15926,18,1-2 Years,34.00,612.00,Month-to-month,Debit,DSL,No,Yes,1,No,0,$0.00
15927,30,2-4 Years,46.78,1403.40,Month-to-month,Credit,Not_Specified,No,Yes,2,Yes,1,$0.00
15928,65,4+ Years,49.53,3219.45,Month-to-month,Debit,DSL,Yes,No,1,No,0,$0.00
15929,24,1-2 Years,57.49,1379.76,Month-to-month,Cash,Not_Specified,No,No,0,No,0,$0.00
15930,47,2-4 Years,62.17,2921.99,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
15931,44,2-4 Years,75.90,3339.60,Month-to-month,Debit,Not_Specified,No,No,1,No,0,$0.00
15932,29,2-4 Years,114.84,3330.36,One year,Cash,Fiber,No,No,0,No,0,$0.00
15933,68,4+ Years,44.73,3041.64,One year,Credit,DSL,No,No,0,Yes,1,$0.00
15934,17,1-2 Years,97.92,1664.64,Month-to-month,Debit,Fiber,No,No,5,Yes,1,$0.00
15935,5,0-1 Year,87.64,438.20,Month-to-month,UPI,Not_Specified,No,Yes,4,Yes,1,$0.00
15936,50,4+ Years,31.61,1580.50,Month-to-month,Debit,Fiber,Yes,Yes,7,No,0,$0.00
15937,40,2-4 Years,101.04,4041.60,Month-to-month,Debit,Fiber,Yes,Yes,1,No,0,$0.00
15938,46,2-4 Years,29.06,1336.76,Month-to-month,UPI,DSL,Yes,No,3,No,0,$0.00
15939,51,4+ Years,93.89,4788.39,Month-to-month,Cash,Fiber,No,No,2,No,0,$0.00
15940,11,0-1 Year,91.58,1007.38,Two year,UPI,Fiber,No,No,2,No,0,$0.00
15941,12,0-1 Year,88.94,1067.28,One year,Credit,Fiber,Yes,No,3,Yes,1,$0.00
15942,13,1-2 Years,47.67,619.71,One year,Debit,Fiber,Yes,Yes,2,No,0,$0.00
15943,64,4+ Years,77.34,4949.76,One year,Cash,Fiber,No,Yes,4,No,0,$0.00
15944,8,0-1 Year,96.16,769.28,Two year,Credit,Fiber,No,No,1,No,0,$0.00
15945,65,4+ Years,83.76,5444.40,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
15946,9,0-1 Year,100.43,903.87,Month-to-month,Cash,Not_Specified,Yes,No,2,Yes,1,$0.00
15947,2,0-1 Year,88.79,177.58,Month-to-month,Cash,DSL,No,Yes,0,Yes,1,$0.00
15948,13,1-2 Years,47.44,616.72,One year,UPI,Fiber,No,Yes,0,No,0,$0.00
15949,2,0-1 Year,35.31,70.62,One year,Cash,Not_Specified,Yes,No,2,No,0,$0.00
15950,68,4+ Years,83.20,5657.60,Month-to-month,Credit,DSL,No,No,1,Yes,1,$0.00
15951,48,2-4 Years,95.98,4607.04,Two year,Cash,Fiber,No,No,4,Yes,1,$0.00
15952,3,0-1 Year,34.23,102.69,Month-to-month,Credit,Fiber,No,No,0,Yes,1,$0.00
15953,68,4+ Years,37.48,2548.64,One year,Cash,Fiber,No,Yes,6,No,0,$0.00
15954,6,0-1 Year,21.21,127.26,One year,Debit,Not_Specified,No,No,1,Yes,1,$0.00
15955,5,0-1 Year,73.17,365.85,Month-to-month,Cash,DSL,No,No,1,Yes,1,$0.00
15956,3,0-1 Year,74.23,222.69,One year,Credit,Fiber,No,Yes,2,No,0,$0.00
15957,10,0-1 Year,70.01,700.10,Month-to-month,Debit,DSL,Yes,No,2,Yes,1,$0.00
15958,43,2-4 Years,51.60,2218.80,One year,UPI,Fiber,No,No,0,No,0,$0.00
15959,19,1-2 Years,62.78,1192.82,Month-to-month,UPI,DSL,Yes,No,3,No,0,$0.00
15960,14,1-2 Years,96.62,1352.68,One year,Cash,DSL,No,Yes,1,No,0,$0.00
15961,21,1-2 Years,38.18,801.78,One year,Debit,Fiber,No,No,2,No,0,$0.00
15962,43,2-4 Years,40.15,1726.45,Month-to-month,Cash,Fiber,No,No,0,No,0,$0.00
15963,28,2-4 Years,86.70,2427.60,One year,Cash,DSL,No,No,0,No,0,$0.00
15964,21,1-2 Years,106.69,2240.49,Month-to-month,Debit,DSL,Yes,No,0,No,0,$0.00
15965,36,2-4 Years,54.04,1945.44,Month-to-month,UPI,DSL,No,Yes,2,No,0,$0.00
15966,24,1-2 Years,113.27,2718.48,Month-to-month,Debit,DSL,No,No,0,No,0,$0.00
15967,54,4+ Years,25.77,1391.58,Month-to-month,Credit,DSL,No,Yes,1,No,0,$0.00
15968,38,2-4 Years,31.85,1210.30,One year,Debit,Fiber,No,Yes,1,No,0,$0.00
15969,17,1-2 Years,66.00,1122.00,Month-to-month,UPI,DSL,No,Yes,1,No,0,$0.00
15970,22,1-2 Years,92.35,2031.70,Month-to-month,Debit,Fiber,Yes,No,3,Yes,1,$0.00
15971,45,2-4 Years,57.08,2568.60,Month-to-month,Credit,Not_Specified,No,No,1,No,0,$0.00
15972,61,4+ Years,75.47,4603.67,Two year,Debit,DSL,No,No,2,No,0,$0.00
15973,11,0-1 Year,22.86,251.46,Month-to-month,Cash,Not_Specified,Yes,Yes,1,No,0,$0.00
15974,61,4+ Years,66.18,4036.98,Two year,Debit,DSL,No,No,0,No,0,$0.00
15975,38,2-4 Years,44.26,1681.88,One year,Debit,DSL,Yes,Yes,2,No,0,$0.00
15976,66,4+ Years,71.64,4728.24,Month-to-month,UPI,Fiber,Yes,Yes,3,No,0,$0.00
15977,33,2-4 Years,72.58,2395.14,One year,Cash,DSL,No,Yes,2,No,0,$0.00
15978,43,2-4 Years,95.32,4098.76,Month-to-month,Cash,Fiber,No,Yes,0,Yes,1,$0.00
15979,31,2-4 Years,73.98,2293.38,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
15980,35,2-4 Years,81.43,2850.05,One year,Debit,Fiber,No,Yes,1,Yes,1,$0.00
15981,37,2-4 Years,72.96,2699.52,One year,Credit,DSL,No,Yes,1,Yes,1,$0.00
15982,47,2-4 Years,119.04,5594.88,One year,UPI,DSL,No,Yes,2,No,0,$0.00
15983,23,1-2 Years,99.16,2280.68,Month-to-month,Debit,Fiber,No,No,1,Yes,1,$0.00
15984,36,2-4 Years,95.56,3440.16,Month-to-month,UPI,Fiber,No,No,0,Yes,1,$0.00
15985,40,2-4 Years,82.73,3309.20,One year,Debit,Fiber,Yes,No,2,No,0,$0.00
15986,15,1-2 Years,72.84,1092.60,Month-to-month,Cash,Fiber,Yes,No,0,No,0,$0.00
15987,37,2-4 Years,54.48,2015.76,One year,UPI,Fiber,Yes,Yes,1,No,0,$0.00
15988,4,0-1 Year,98.40,393.60,Month-to-month,Cash,Fiber,Yes,No,1,Yes,1,$0.00
15989,22,1-2 Years,38.96,857.12,One year,Debit,Fiber,No,Yes,1,No,0,$0.00
15990,22,1-2 Years,23.65,520.30,Two year,Credit,DSL,Yes,No,2,No,0,$0.00
15991,17,1-2 Years,89.82,1526.94,Month-to-month,UPI,Fiber,No,Yes,3,No,0,$0.00
15992,72,4+ Years,34.49,2483.28,Month-to-month,Cash,DSL,Yes,Yes,1,No,0,$0.00
15993,38,2-4 Years,110.38,4194.44,Two year,Debit,Fiber,Yes,No,2,No,0,$0.00
15994,24,1-2 Years,97.07,2329.68,One year,Cash,Fiber,No,No,0,No,0,$0.00
15995,6,0-1 Year,80.22,481.32,Two year,Debit,Fiber,No,No,3,Yes,1,$0.00
15996,68,4+ Years,51.39,3494.52,Month-to-month,Cash,Not_Specified,Yes,No,1,No,0,$0.00
15997,6,0-1 Year,83.79,502.74,Month-to-month,Cash,Fiber,No,Yes,1,No,0,$0.00
15998,26,2-4 Years,67.69,1759.94,Month-to-month,Debit,Fiber,Yes,No,2,Yes,1,$0.00
15999,41,2-4 Years,49.11,2013.51,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
16000,38,2-4 Years,114.51,4351.38,Two year,UPI,Fiber,No,Yes,0,No,0,$0.00
16001,43,2-4 Years,36.19,1556.17,Month-to-month,UPI,DSL,No,No,0,No,0,$0.00
16002,53,4+ Years,95.34,5053.02,Two year,Debit,Fiber,Yes,No,4,No,0,$0.00
16003,15,1-2 Years,100.00,1500.00,Month-to-month,Debit,DSL,Yes,No,0,No,0,$0.00
16004,56,4+ Years,115.18,6450.08,Month-to-month,Cash,DSL,No,No,2,Yes,1,$0.00
16005,56,4+ Years,74.94,4196.64,Month-to-month,Debit,DSL,No,Yes,4,No,0,$0.00
16006,31,2-4 Years,73.49,2278.19,Month-to-month,Cash,Not_Specified,Yes,No,3,No,0,$0.00
16007,57,4+ Years,112.03,6385.71,One year,UPI,DSL,Yes,Yes,2,No,0,$0.00
16008,51,4+ Years,100.11,5105.61,Month-to-month,Credit,DSL,No,No,1,Yes,1,$0.00
16009,24,1-2 Years,96.36,2312.64,One year,Credit,DSL,Yes,No,0,Yes,1,$0.00
16010,58,4+ Years,98.91,5736.78,Month-to-month,Debit,Fiber,No,Yes,1,Yes,1,$0.00
16011,4,0-1 Year,69.32,277.28,Month-to-month,UPI,DSL,No,No,0,Yes,1,$0.00
16012,10,0-1 Year,24.14,241.40,Month-to-month,Debit,Fiber,No,Yes,2,No,0,$0.00
16013,63,4+ Years,39.83,2509.29,One year,Debit,DSL,No,No,1,No,0,$0.00
16014,15,1-2 Years,84.30,1264.50,Two year,UPI,Fiber,No,No,1,No,0,$0.00
16015,63,4+ Years,59.62,3756.06,One year,Credit,Not_Specified,No,Yes,3,No,0,$0.00
16016,19,1-2 Years,80.68,1532.92,Month-to-month,Cash,Fiber,No,Yes,2,No,0,$0.00
16017,63,4+ Years,75.17,4735.71,Month-to-month,UPI,DSL,Yes,Yes,2,No,0,$0.00
16018,56,4+ Years,63.87,3576.72,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
16019,21,1-2 Years,43.47,912.87,One year,Credit,DSL,No,No,3,No,0,$0.00
16020,34,2-4 Years,91.90,3124.60,Month-to-month,UPI,Fiber,Yes,No,0,No,0,$0.00
16021,17,1-2 Years,110.90,1885.30,One year,Cash,DSL,No,No,1,No,0,$0.00
16022,18,1-2 Years,97.00,1746.00,Month-to-month,Cash,Fiber,No,No,2,Yes,1,$0.00
16023,66,4+ Years,32.00,2112.00,Month-to-month,Credit,Fiber,Yes,No,3,Yes,1,$0.00
16024,51,4+ Years,73.79,3763.29,Two year,Cash,DSL,No,Yes,2,No,0,$0.00
16025,65,4+ Years,103.54,6730.10,Month-to-month,UPI,Fiber,Yes,Yes,2,No,0,$0.00
16026,43,2-4 Years,79.10,3401.30,Month-to-month,UPI,Fiber,Yes,No,1,No,0,$0.00
16027,57,4+ Years,63.96,3645.72,One year,Credit,Not_Specified,Yes,No,5,No,0,$0.00
16028,10,0-1 Year,48.45,484.50,Month-to-month,Credit,DSL,No,Yes,4,Yes,1,$0.00
16029,37,2-4 Years,53.04,1962.48,Month-to-month,Cash,Fiber,Yes,No,1,No,0,$0.00
16030,48,2-4 Years,44.22,2122.56,One year,Debit,DSL,Yes,No,0,No,0,$0.00
16031,69,4+ Years,39.57,2730.33,Two year,Debit,DSL,No,Yes,2,No,0,$0.00
16032,56,4+ Years,78.89,4417.84,One year,Credit,Fiber,No,No,0,No,0,$0.00
16033,36,2-4 Years,70.94,2553.84,Month-to-month,Debit,Fiber,Yes,Yes,2,No,0,$0.00
16034,31,2-4 Years,93.48,2897.88,One year,Debit,Not_Specified,No,No,2,No,0,$0.00
16035,55,4+ Years,50.79,2793.45,Month-to-month,UPI,Fiber,No,Yes,1,No,0,$0.00
16036,38,2-4 Years,66.08,2511.04,One year,Debit,Not_Specified,Yes,Yes,1,No,0,$0.00
16037,15,1-2 Years,88.04,1320.60,Month-to-month,UPI,Fiber,No,Yes,1,Yes,1,$0.00
16038,16,1-2 Years,116.32,1861.12,Month-to-month,Debit,Fiber,Yes,No,0,Yes,1,$0.00
16039,53,4+ Years,54.89,2909.17,Two year,Credit,Fiber,No,No,2,No,0,$0.00
16040,56,4+ Years,49.82,2789.92,Two year,UPI,Fiber,No,Yes,1,No,0,$0.00
16041,7,0-1 Year,64.93,454.51,Month-to-month,Debit,Fiber,No,No,0,No,0,$0.00
16042,57,4+ Years,92.39,5266.23,Month-to-month,Cash,Fiber,No,No,4,Yes,1,$0.00
16043,55,4+ Years,116.16,6388.80,Two year,Cash,DSL,No,Yes,2,No,0,$0.00
16044,52,4+ Years,73.65,3829.80,Month-to-month,Cash,Fiber,No,Yes,0,No,0,$0.00
16045,4,0-1 Year,101.24,404.96,Month-to-month,Credit,DSL,Yes,Yes,1,Yes,1,$0.00
16046,43,2-4 Years,66.44,2856.92,Month-to-month,UPI,Not_Specified,No,Yes,2,No,0,$0.00
16047,40,2-4 Years,23.99,959.60,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
16048,30,2-4 Years,109.42,3282.60,Month-to-month,Credit,DSL,No,Yes,2,No,0,$0.00
16049,10,0-1 Year,48.99,489.90,Two year,Cash,Fiber,No,Yes,5,No,0,$0.00
16050,7,0-1 Year,33.87,237.09,Month-to-month,UPI,DSL,Yes,No,3,No,0,$0.00
16051,36,2-4 Years,119.62,4306.32,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
16052,35,2-4 Years,54.74,1915.90,Month-to-month,Debit,DSL,No,No,1,No,0,$0.00
16053,39,2-4 Years,33.65,1312.35,Month-to-month,UPI,Fiber,Yes,Yes,3,No,0,$0.00
16054,36,2-4 Years,51.15,1841.40,Month-to-month,Credit,DSL,No,Yes,5,Yes,1,$0.00
16055,20,1-2 Years,71.38,1427.60,Two year,UPI,DSL,Yes,Yes,1,No,0,$0.00
16056,49,4+ Years,28.80,1411.20,Month-to-month,Credit,Fiber,No,No,1,No,0,$0.00
16057,59,4+ Years,55.26,3260.34,Two year,Cash,DSL,No,No,0,No,0,$0.00
16058,49,4+ Years,86.89,4257.61,One year,Cash,DSL,No,No,1,No,0,$0.00
16059,26,2-4 Years,111.59,2901.34,One year,Credit,Fiber,Yes,No,1,No,0,$0.00
16060,36,2-4 Years,59.74,2150.64,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
16061,43,2-4 Years,76.46,3287.78,Month-to-month,Credit,Fiber,Yes,No,0,No,0,$0.00
16062,43,2-4 Years,83.61,3595.23,Month-to-month,Cash,Fiber,No,No,0,Yes,1,$0.00
16063,33,2-4 Years,27.08,893.64,One year,Debit,Fiber,No,No,2,No,0,$0.00
16064,45,2-4 Years,54.22,2439.90,Month-to-month,UPI,DSL,Yes,No,0,No,0,$0.00
16065,45,2-4 Years,88.43,3979.35,Month-to-month,Cash,Fiber,No,Yes,3,Yes,1,$0.00
16066,15,1-2 Years,93.57,1403.55,One year,Credit,DSL,No,No,1,Yes,1,$0.00
16067,17,1-2 Years,55.60,945.20,Month-to-month,Cash,Not_Specified,No,No,0,No,0,$0.00
16068,12,0-1 Year,20.67,248.04,Month-to-month,Debit,DSL,Yes,No,0,No,0,$0.00
16069,22,1-2 Years,20.69,455.18,Month-to-month,Credit,Fiber,Yes,No,2,Yes,1,$0.00
16070,23,1-2 Years,73.81,1697.63,Two year,UPI,DSL,Yes,No,1,No,0,$0.00
16071,12,0-1 Year,75.15,901.80,Month-to-month,Debit,Fiber,Yes,No,0,Yes,1,$0.00
16072,68,4+ Years,75.57,5138.76,Month-to-month,Credit,Fiber,Yes,Yes,0,Yes,1,$0.00
16073,51,4+ Years,92.18,4701.18,Month-to-month,Cash,DSL,No,No,0,Yes,1,$0.00
16074,13,1-2 Years,112.13,1457.69,One year,Cash,DSL,Yes,Yes,3,No,0,$0.00
16075,57,4+ Years,119.02,6784.14,Month-to-month,UPI,DSL,Yes,Yes,2,No,0,$0.00
16076,55,4+ Years,90.11,4956.05,Month-to-month,Credit,Fiber,Yes,No,0,No,0,$0.00
16077,28,2-4 Years,71.40,1999.20,One year,Cash,DSL,No,No,4,No,0,$0.00
16078,44,2-4 Years,34.10,1500.40,One year,UPI,DSL,No,Yes,3,No,0,$0.00
16079,19,1-2 Years,58.42,1109.98,One year,Debit,Fiber,No,Yes,3,No,0,$0.00
16080,46,2-4 Years,77.25,3553.50,One year,UPI,Not_Specified,Yes,No,1,No,0,$0.00
16081,3,0-1 Year,119.98,359.94,Month-to-month,Debit,Fiber,Yes,No,2,Yes,1,$0.00
16082,20,1-2 Years,32.70,654.00,Month-to-month,Credit,DSL,Yes,Yes,0,No,0,$0.00
16083,25,2-4 Years,99.31,2482.75,Month-to-month,Cash,Fiber,No,Yes,2,Yes,1,$0.00
16084,56,4+ Years,119.89,6713.84,One year,Credit,DSL,No,Yes,3,Yes,1,$0.00
